1996,Iowa
43.497228,-91.21827
43.491008,-91.217615
43.484798,-91.215282
43.481142,-91.216035
43.471306,-91.220399
43.465525,-91.224586
43.462607,-91.229503
43.460018,-91.232241
43.457784,-91.233187
43.455168,-91.233367
43.450952,-91.232276
43.445537,-91.22875
43.425031,-91.207145
43.4229485,-91.20555065
43.419805,-91.203144
43.415903,-91.201224
43.412701,-91.200359
43.408486,-91.200527
43.403032,-91.199408
43.399223,-91.198048
43.395334,-91.19767
43.389835,-91.198953
43.38593,-91.200701
43.378887,-91.204831
43.374976,-91.206072
43.373659,-91.207367
43.370097,-91.21336
43.368006,-91.21499
43.365874,-91.21477
43.352524,-91.20662
43.349852,-91.203964
43.349103,-91.201847
43.347602,-91.188014
43.345926,-91.181115
43.340967,-91.171055
43.334826,-91.154806
43.329757,-91.137343
43.32803,-91.132813
43.32635,-91.129121
43.319332,-91.117661
43.313645,-91.107237
43.29187,-91.085652
43.282773,-91.079875
43.274746,-91.07371
43.271392,-91.071724
43.268193,-91.071574
43.264363,-91.072782
43.262129,-91.072649
43.261014,-91.071698
43.260272,-91.069937
43.259952,-91.061798
43.259074,-91.05975
43.257679,-91.058644
43.255366,-91.057918
43.253968,-91.05791
43.248566,-91.059684
43.243165,-91.062562
43.239293,-91.066398
43.235164,-91.071857
43.228259,-91.079278
43.221891,-91.087456
43.206578,-91.107931
43.202908,-91.113749
43.200366,-91.119115
43.197255,-91.12217
43.193536,-91.123896
43.187886,-91.124428
43.174405,-91.134173
43.173422,-91.135917
43.169993,-91.138649
43.163537,-91.141356
43.156413,-91.143283
43.152405,-91.1462
43.142945,-91.1562
43.140575,-91.160449
43.137384,-91.170372
43.134665,-91.175253
43.131846,-91.177003
43.128875,-91.177932
43.124982,-91.178251
43.118733,-91.177728
43.103771,-91.175193
43.080247,-91.177222
43.072983,-91.177264
43.070578,-91.178761
43.067427,-91.179457
43.064206,-91.177894
43.062044,-91.178087
43.038713,-91.174692
43.019426,-91.168283
42.991475,-91.15749
42.98816987,-91.15681265
42.98783,-91.156743
42.978226,-91.156562
42.975774,-91.155519
42.970514,-91.150906
42.966155,-91.148001
42.963345,-91.14655
42.958211,-91.14543
42.95651,-91.14554
42.946554,-91.14909
42.941955,-91.14988
42.940244,-91.149784
42.930378,-91.145517
42.926592,-91.144315
42.922877,-91.1438
42.920646,-91.143878
42.914967,-91.145868
42.912338,-91.146182
42.90985,-91.146177
42.90798,-91.14556
42.905964,-91.144706
42.90467,-91.143375
42.903772,-91.138
42.895837,-91.117411
42.894672,-91.115512
42.891149,-91.112158
42.885971,-91.104051
42.883078,-91.100565
42.875798,-91.098238
42.864421,-91.09882
42.859871,-91.097656
42.85532,-91.095329
42.851225,-91.091837
42.84986,-91.091402
42.834966,-91.095114
42.830813,-91.09406
42.829237,-91.090136
42.829977,-91.08277
42.827678,-91.078665
42.820309,-91.079314
42.806526,-91.078097
42.795466,-91.075481
42.787732,-91.072447
42.783004,-91.071138
42.775502,-91.070716
42.769628,-91.069549
42.763947,-91.063254
42.761847,-91.060261
42.759986,-91.060129
42.757974,-91.061432
42.757273,-91.06312
42.757081,-91.065492
42.753387,-91.065783
42.750914,-91.06468
42.750481,-91.060172
42.749246,-91.058091
42.747341,-91.056297
42.744686,-91.05481
42.740529,-91.054801
42.738238,-91.053733
42.737001,-91.051275
42.736905,-91.049972
42.737167,-91.046571
42.738605,-91.044139
42.738478,-91.039383
42.73734,-91.035418
42.734484,-91.032013
42.73255,-91.030984
42.729684,-91.030718
42.726774,-91.029692
42.724228,-91.026786
42.719566,-91.017239
42.719229,-91.015687
42.720123,-91.009577
42.716189,-91.000128
42.713704,-90.995536
42.708724,-90.988776
42.698932,-90.980578
42.696816,-90.977735
42.695249,-90.974237
42.693233,-90.965048
42.686778,-90.952415
42.685573,-90.949213
42.683844,-90.941567
42.683399,-90.937045
42.684128,-90.929881
42.6855,-90.923634
42.685406,-90.921155
42.682949,-90.9134
42.676254,-90.900261
42.67526218,-90.89689786
42.67247,-90.88743
42.668728,-90.867125
42.664822,-90.852497
42.663071,-90.84391
42.661662,-90.832702
42.655772,-90.797017
42.653888,-90.788226
42.652965,-90.778752
42.651443,-90.769495
42.649131,-90.760389
42.64556,-90.743677
42.643437,-90.731132
42.640758,-90.720209
42.636078,-90.709204
42.634169,-90.706303
42.630756,-90.702671
42.626445,-90.700856
42.622461,-90.700095
42.614509,-90.693999
42.610366,-90.692031
42.599198,-90.687999
42.594606,-90.687775
42.591774,-90.686975
42.589614,-90.685487
42.581503,-90.679375
42.579215,-90.677055
42.576599,-90.672727
42.567999,-90.661527
42.5579,-90.659127
42.5499,-90.654127
42.5441,-90.645627
42.540401,-90.643927
42.527701,-90.640627
42.518702,-90.636727
42.513202,-90.636927
42.508302,-90.640927
42.498102,-90.648627
42.491703,-90.655927
42.489203,-90.656527
42.483603,-90.656327
42.478503,-90.654027
42.471904,-90.646727
42.458904,-90.624328
42.451505,-90.606328
42.447493,-90.590416
42.444437,-90.582128
42.441701,-90.570736
42.440389,-90.567968
42.438742,-90.565248
42.432897,-90.560439
42.428517,-90.558801
42.420984,-90.558168
42.419258,-90.55755
42.416138,-90.555018
42.413115,-90.548068
42.403019,-90.517516
42.398792,-90.506829
42.395539,-90.500128
42.392406,-90.495766
42.387093,-90.490334
42.385141,-90.487154
42.38453,-90.484621
42.384616,-90.480148
42.383794,-90.477279
42.381729,-90.474121
42.38145821,-90.47381217
42.378355,-90.470273
42.369452,-90.464788
42.367253,-90.462619
42.359303,-90.452724
42.357041,-90.44632
42.355218,-90.443874
42.33686,-90.430546
42.332615,-90.425363
42.330472,-90.42135
42.328505,-90.419027
42.325109,-90.416535
42.322699,-90.415937
42.321314,-90.4162
42.319943,-90.417125
42.317681,-90.420075
42.316109,-90.421047
42.31169,-90.4203
42.305374,-90.420454
42.293326,-90.424326
42.290719,-90.426909
42.284211,-90.430735
42.27823,-90.430884
42.266364,-90.424098
42.259899,-90.422181
42.254467,-90.419326
42.251679,-90.416315
42.247749,-90.410471
42.239293,-90.400653
42.233133,-90.395883
42.229059,-90.394749
42.225473,-90.391108
42.214811,-90.375129
42.210526,-90.365138
42.205445,-90.356964
42.203321,-90.338169
42.201047,-90.328273
42.193789,-90.317774
42.19357484,-90.31710762
42.187576,-90.298442
42.178846,-90.282173
42.1745,-90.26908
42.171821,-90.255456
42.171469,-90.250129
42.165431,-90.234919
42.160028,-90.224244
42.15673,-90.216107
42.15268,-90.209479
42.149109,-90.207421
42.1455,-90.206369
42.139079,-90.20536
42.130937,-90.201404
42.128163,-90.197342
42.125779,-90.190452
42.125423,-90.187474
42.125198,-90.17097
42.122475,-90.167533
42.116718,-90.162895
42.11378,-90.161884
42.106372,-90.161159
42.098912,-90.161504
42.087613,-90.163405
42.075779,-90.168358
42.062638,-90.165555
42.050973,-90.165294
42.042105,-90.164485
42.040407,-90.163446
42.037769,-90.158829
42.033073,-90.154221
42.030633,-90.151579
42.02944,-90.150916
42.026564,-90.149733
42.022679,-90.149112
42.020014,-90.148096
42.014881,-90.143776
42.008931,-90.141167
42.003252,-90.140061
41.995999,-90.140613
41.988139,-90.146033
41.981329,-90.146225
41.978269,-90.148599
41.974116,-90.153834
41.961293,-90.162141
41.956178,-90.164135
41.948861,-90.164939
41.944934,-90.163847
41.940845,-90.160648
41.938181,-90.156902
41.933058,-90.152659
41.931002,-90.1516
41.92891734,-90.15183838
41.915593,-90.153362
41.906614,-90.153584
41.898019,-90.157019
41.883777,-90.165065
41.876439,-90.170041
41.866149,-90.172765
41.857402,-90.173006
41.853629,-90.175051
41.844647,-90.181401
41.843216,-90.181901
41.83624,-90.183765
41.83307,-90.183973
41.822599,-90.18172
41.811979,-90.180643
41.809354,-90.180954
41.80707,-90.181973
41.803163,-90.187969
41.79761463,-90.20846706
41.795335,-90.216889
41.793133,-90.222263
41.78296451,-90.24238026
41.779805,-90.248631
41.775295,-90.258622
41.772112,-90.263286
41.767358,-90.278633
41.750031,-90.302782
41.742214,-90.310708
41.734264,-90.31522
41.7288848,-90.31635775
41.72269,-90.317668
41.718333,-90.317421
41.709494,-90.31332
41.707528,-90.312893
41.702426,-90.31277
41.698082,-90.313435
41.69483,-90.314687
41.69167,-90.317315
41.689721,-90.319924
41.683954,-90.330222
41.682146,-90.332481
41.679559,-90.334525
41.664532,-90.336729
41.646959,-90.343452
41.640855,-90.34333
41.598633,-90.339528
41.590633,-90.341528
41.587833,-90.343228
41.579633,-90.364128
41.576633,-90.381329
41.572233,-90.39793
41.565333,-90.41283
41.562933,-90.41583
41.554233,-90.42223
41.551533,-90.427231
41.549533,-90.432731
41.544133,-90.438431
41.536133,-90.445231
41.523533,-90.461432
41.519733,-90.474332
41.518233,-90.489933
41.518033,-90.500633
41.519533,-90.513134
41.524933,-90.533035
41.526133,-90.540935
41.524232,-90.556235
41.517532,-90.567236
41.516332,-90.571136
41.515132,-90.582036
41.512832,-90.591037
41.511032,-90.595237
41.506032,-90.602137
41.497032,-90.604237
41.494232,-90.605937
41.485032,-90.618537
41.478732,-90.632538
41.473332,-90.640238
41.465032,-90.650238
41.462132,-90.655839
41.460632,-90.666239
41.460832,-90.676439
41.456643,-90.690951
41.454743,-90.701159
41.452248,-90.723545
41.450127,-90.737537
41.449632,-90.750142
41.450761,-90.771672
41.451261,-90.777583
41.452888,-90.786282
41.454466,-90.807283
41.454467,-90.824736
41.455623,-90.837414
41.455141,-90.846558
41.453909,-90.853604
41.452751,-90.857554
41.448215,-90.867282
41.441065,-90.879778
41.435432,-90.890787
41.431154,-90.900471
41.425589,-90.919351
41.42286,-90.924343
41.421404,-90.930016
41.424163,-90.949791
41.425075,-90.953198
41.430051,-90.966662
41.433985,-90.975168
41.434321,-90.979815
41.433869,-90.984898
41.426135,-91.005846
41.425024,-91.01198
41.423603,-91.027787
41.420017,-91.037131
41.418523,-91.039872
41.415897,-91.043988
41.414085,-91.04589
41.4109,-91.047819
41.400049,-91.050328
41.387556,-91.05101
41.385283,-91.05158
41.369101,-91.065058
41.365246,-91.06652
41.339651,-91.071552
41.3335923,-91.07194056
41.33335835,-91.07195557
41.31344,-91.073233
41.305578,-91.074841
41.301828,-91.077505
41.294371,-91.08688
41.286911,-91.092034
41.267169,-91.101142
41.262104,-91.104462
41.256088,-91.110304
41.250029,-91.114186
41.241401,-91.113648
41.239003,-91.112333
41.236567,-91.109562
41.230532,-91.100829
41.222635,-91.093018
41.214429,-91.081445
41.207151,-91.07298
41.199517,-91.065899
41.185766,-91.055069
41.166138,-91.041536
41.16354,-91.030029
41.163373,-91.027214
41.165922,-91.012557
41.166183,-91.007586
41.162564,-90.997906
41.160624,-90.99496
41.155716,-90.989663
41.142659,-90.981311
41.130107,-90.970851
41.119559,-90.965905
41.111085,-90.957246
41.096632,-90.946627
41.094734,-90.946259
41.084413,-90.948207
41.072711,-90.949383
41.07271001,-90.94938288
41.070611,-90.949136
41.07024959,-90.94899003
41.06173,-90.945549
41.052255,-90.944577
41.048637,-90.943652
41.038472,-90.94232
41.034702,-90.942253
41.019279,-90.945324
41.011917,-90.945054
41.006495,-90.945949
40.995248,-90.949634
40.986805,-90.955201
40.979767,-90.958142
40.976643,-90.958089
40.969858,-90.955111
40.962087,-90.952715
40.958238,-90.951967
40.954047,-90.952233
40.936356,-90.960462
40.924957,-90.962916
40.921633,-90.965344
40.919127,-90.968995
40.915522,-90.97919
40.912141,-90.985462
40.90812,-90.9985
40.905146,-91.003536
40.900565,-91.009536
40.896622,-91.01324
40.884021,-91.021562
40.879173,-91.027489
40.875038,-91.036789
40.873565,-91.039097
40.868356,-91.044653
40.864654,-91.047344
40.858514,-91.050241
40.848387,-91.05643
40.846309,-91.058749
40.841997,-91.067159
40.833405,-91.077521
40.824638,-91.090072
40.821079,-91.092993
40.811617,-91.096846
40.805575,-91.097649
40.802471,-91.097031
40.792909,-91.092256
40.786724,-91.091246
40.779708,-91.091703
40.767134,-91.096133
40.763233,-91.098105
40.757076,-91.102486
40.750935,-91.1082
40.745528,-91.110424
40.725168,-91.115735
40.721895,-91.115158
40.719532,-91.113885
40.708282,-91.111095
40.703262,-91.110927
40.697018,-91.11194
40.69627869,-91.11243358
40.691825,-91.115407
40.675892,-91.119632
40.672777,-91.12082
40.670675,-91.122421
40.669152,-91.123928
40.660893,-91.138055
40.653596,-91.154293
40.63807066,-91.18542846
40.637297,-91.18698
40.636107,-91.197906
40.638437,-91.218437
40.63839,-91.247851
40.637962,-91.253074
40.636672,-91.258249
40.633893,-91.264953
40.63224,-91.276175
40.626231,-91.306524
40.613488,-91.339719
40.609695,-91.348733
40.606553,-91.353989
40.601805,-91.359873
40.58259,-91.374252
40.57445,-91.379752
40.559458,-91.401482
40.554641,-91.405241
40.551831,-91.406373
40.547557,-91.406851
40.542698,-91.406202
40.539127,-91.404125
40.536789,-91.400725
40.534543,-91.394475
40.533069,-91.388067
40.530948,-91.384531
40.528247,-91.381857
40.512532,-91.369059
40.510479,-91.367876
40.500043,-91.364211
40.494211,-91.363683
40.490122,-91.36391
40.484168,-91.364915
40.474642,-91.368074
40.456394,-91.378144
40.45211,-91.379907
40.44604,-91.381468
40.442555,-91.381769
40.435395,-91.380965
40.426335,-91.377625
40.417891,-91.373721
40.411475,-91.37245
40.4012,-91.372554
40.399108,-91.372921
40.391879,-91.375746
40.38967,-91.378422
40.387632,-91.381958
40.384929,-91.38836
40.383127,-91.396996
40.382277,-91.413011
40.381381,-91.415695
40.378264,-91.419422
40.380939,-91.422324
40.382491,-91.425662
40.386255,-91.441243
40.378914,-91.448441
40.375501,-91.452458
40.375659,-91.463895
40.376223,-91.465009
40.378365,-91.465891
40.380949,-91.464681
40.385257,-91.465116
40.382884,-91.471967
40.381783,-91.480251
40.382057,-91.482322
40.3839,-91.484507
40.393484,-91.490977
40.395225,-91.490816
40.400009,-91.488597
40.402465,-91.487955
40.403866,-91.487829
40.404317,-91.488481
40.404317,-91.489816
40.402433,-91.493644
40.401926,-91.498093
40.403512,-91.505272
40.404335,-91.506745
40.405524,-91.507427
40.406775,-91.509063
40.408537,-91.513993
40.408682,-91.518392
40.409648,-91.522333
40.410765,-91.524612
40.413404,-91.526425
40.416689,-91.527057
40.419872,-91.526555
40.426488,-91.521388
40.431298,-91.519012
40.432822,-91.519134
40.433673,-91.519935
